yaş,meslek,medeni_durum,eğitim,temerrüt,bakiye,konut_kredisi,ihtiyaç_kredisi,iletişim_tipi,gün,ay,arama_süresi_sn,kampanya_arama_sayısı,önceki_görüşmeden_geçen_gün,önceki_aramalar,önceki_kampanya_sonuç,vadeli_mevduat
42,yönetici,evli,üniversite,0,7,0,0,1.0,20,ağustos,582,7,-1,0,bilinmiyor,0
52,yönetici,evli,lise,0,264,0,0,1.0,20,ağustos,68,8,-1,0,bilinmiyor,0
43,serbest meslek,evli,üniversite,0,488,0,0,1.0,20,ağustos,190,12,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,1339,0,0,1.0,20,ağustos,255,8,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,0,0,0,1.0,20,ağustos,117,4,-1,0,bilinmiyor,0
42,teknisyen,evli,lise,0,233,0,0,1.0,20,ağustos,143,4,-1,0,bilinmiyor,0
58,emekli,evli,lise,0,168,0,0,1.0,20,ağustos,183,4,-1,0,bilinmiyor,0
53,yönetici,evli,üniversite,0,75,0,0,1.0,20,ağustos,216,2,-1,0,bilinmiyor,0
42,teknisyen,evli,lise,0,439,0,0,1.0,20,ağustos,143,2,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,ilkokul,0,8,0,0,1.0,20,ağustos,43,2,-1,0,bilinmiyor,0
51,teknisyen,evli,lise,0,180,1,0,1.0,20,ağustos,154,2,-1,0,bilinmiyor,0
41,teknisyen,boşanmış/ dul,lise,0,52,0,0,1.0,20,ağustos,261,2,-1,0,bilinmiyor,0
41,yönetici,evli,üniversite,0,5561,0,0,1.0,20,ağustos,649,2,-1,0,bilinmiyor,1
31,yönetici,evli,üniversite,0,11,1,1,1.0,20,ağustos,155,2,-1,0,bilinmiyor,0
47,teknisyen,evli,lise,0,11,0,0,1.0,20,ağustos,162,2,-1,0,bilinmiyor,0
49,hizmet sektörü,evli,lise,0,314,0,0,1.0,20,ağustos,30,2,-1,0,bilinmiyor,0
47,işsiz,evli,ilkokul,0,798,0,0,1.0,20,ağustos,89,2,-1,0,bilinmiyor,0
46,teknisyen,evli,üniversite,0,591,0,0,1.0,20,ağustos,50,3,-1,0,bilinmiyor,0
52,vasıfsız işçi,evli,lise,0,223,0,0,1.0,20,ağustos,81,4,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,bilinmiyor,0,452,0,0,1.0,20,ağustos,181,2,-1,0,bilinmiyor,0
48,hizmet sektörü,evli,lise,1,-20,0,0,1.0,20,ağustos,142,2,-1,0,bilinmiyor,0
30,teknisyen,bekar,lise,0,3048,0,1,1.0,20,ağustos,223,2,-1,0,bilinmiyor,0
30,teknisyen,evli,lise,0,26,0,0,1.0,20,ağustos,55,2,-1,0,bilinmiyor,0
50,yönetici,boşanmış/ dul,üniversite,0,30,0,0,1.0,20,ağustos,76,2,-1,0,bilinmiyor,0
33,teknisyen,bekar,lise,1,-374,0,1,1.0,20,ağustos,160,2,-1,0,bilinmiyor,0
33,teknisyen,evli,lise,0,956,1,1,1.0,20,ağustos,120,2,-1,0,bilinmiyor,0
45,yönetici,boşanmış/ dul,üniversite,0,839,1,0,1.0,20,ağustos,121,4,-1,0,bilinmiyor,0
44,teknisyen,evli,lise,0,331,1,0,1.0,20,ağustos,256,4,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,0,1,0,1.0,20,ağustos,322,2,-1,0,bilinmiyor,0
44,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,156,2,-1,0,bilinmiyor,0
46,yönetici,boşanmış/ dul,üniversite,0,0,0,0,1.0,20,ağustos,50,2,-1,0,bilinmiyor,0
45,yönetici,boşanmış/ dul,lise,0,705,0,0,1.0,20,ağustos,132,4,-1,0,bilinmiyor,0
47,teknisyen,boşanmış/ dul,lise,0,689,0,0,1.0,20,ağustos,64,2,-1,0,bilinmiyor,0
51,büro görevlisi,evli,bilinmiyor,1,-12,0,0,1.0,20,ağustos,18,7,-1,0,bilinmiyor,0
31,yönetici,evli,lise,0,2294,0,0,1.0,20,ağustos,483,2,-1,0,bilinmiyor,0
48,teknisyen,boşanmış/ dul,üniversite,0,375,0,0,1.0,20,ağustos,212,2,-1,0,bilinmiyor,0
53,yönetici,evli,üniversite,0,404,0,0,1.0,20,ağustos,329,4,-1,0,bilinmiyor,0
33,yönetici,evli,lise,1,7,0,1,1.0,20,ağustos,239,2,-1,0,bilinmiyor,0
34,teknisyen,evli,üniversite,0,0,0,0,1.0,20,ağustos,129,2,-1,0,bilinmiyor,0
40,teknisyen,evli,lise,0,2228,1,0,1.0,20,ağustos,150,2,-1,0,bilinmiyor,0
52,teknisyen,evli,lise,0,-33,0,0,1.0,20,ağustos,257,2,-1,0,bilinmiyor,0
39,yönetici,evli,üniversite,0,2320,0,1,1.0,20,ağustos,25,2,-1,0,bilinmiyor,0
40,temizlikçi,boşanmış/ dul,lise,0,4328,0,0,1.0,20,ağustos,133,2,-1,0,bilinmiyor,0
58,vasıfsız işçi,evli,lise,0,1626,0,0,1.0,20,ağustos,391,4,-1,0,bilinmiyor,0
54,temizlikçi,evli,ilkokul,0,194,0,0,1.0,20,ağustos,127,2,-1,0,bilinmiyor,0
52,serbest meslek,evli,lise,0,-163,1,0,1.0,20,ağustos,138,2,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,310,1,0,1.0,20,ağustos,228,2,-1,0,bilinmiyor,0
38,teknisyen,bekar,lise,0,367,0,0,1.0,20,ağustos,128,2,-1,0,bilinmiyor,0
39,yönetici,evli,üniversite,0,51,0,0,1.0,20,ağustos,140,2,-1,0,bilinmiyor,0
30,teknisyen,bekar,üniversite,0,1,0,0,1.0,20,ağustos,88,2,-1,0,bilinmiyor,0
42,yönetici,evli,üniversite,0,160,0,0,1.0,20,ağustos,97,2,-1,0,bilinmiyor,0
57,emekli,evli,ilkokul,0,0,0,0,1.0,20,ağustos,340,4,-1,0,bilinmiyor,0
32,teknisyen,evli,lise,0,2802,0,0,1.0,20,ağustos,157,2,-1,0,bilinmiyor,0
53,yönetici,evli,üniversite,0,15,0,0,1.0,20,ağustos,921,2,-1,0,bilinmiyor,1
46,yönetici,boşanmış/ dul,lise,0,177,0,0,1.0,20,ağustos,84,2,-1,0,bilinmiyor,0
34,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,113,2,-1,0,bilinmiyor,0
42,yönetici,bekar,lise,0,164,0,0,1.0,20,ağustos,500,2,-1,0,bilinmiyor,0
37,yönetici,evli,üniversite,0,0,0,0,1.0,20,ağustos,179,2,-1,0,bilinmiyor,0
38,teknisyen,bekar,lise,0,260,0,0,1.0,20,ağustos,53,2,-1,0,bilinmiyor,0
42,yönetici,boşanmış/ dul,üniversite,0,0,1,0,1.0,20,ağustos,155,4,-1,0,bilinmiyor,0
40,büro görevlisi,bekar,üniversite,0,27,0,0,1.0,20,ağustos,467,2,-1,0,bilinmiyor,1
50,büro görevlisi,evli,lise,0,1431,0,0,1.0,20,ağustos,112,4,-1,0,bilinmiyor,0
31,bilinmiyor,evli,lise,0,111,0,0,1.0,20,ağustos,70,2,-1,0,bilinmiyor,0
31,hizmet sektörü,evli,lise,0,182,0,0,1.0,20,ağustos,231,2,-1,0,bilinmiyor,0
38,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,124,4,-1,0,bilinmiyor,0
53,vasıfsız işçi,evli,ilkokul,0,570,0,0,1.0,20,ağustos,158,4,-1,0,bilinmiyor,0
40,teknisyen,bekar,üniversite,0,47,0,0,1.0,20,ağustos,110,4,-1,0,bilinmiyor,0
37,yönetici,bekar,üniversite,0,1572,0,0,1.0,20,ağustos,90,6,-1,0,bilinmiyor,0
52,teknisyen,boşanmış/ dul,lise,0,511,0,1,1.0,20,ağustos,98,4,-1,0,bilinmiyor,0
37,teknisyen,boşanmış/ dul,lise,0,23,0,0,1.0,20,ağustos,289,2,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,141,0,0,1.0,20,ağustos,110,2,-1,0,bilinmiyor,0
42,yönetici,bekar,üniversite,0,227,0,0,1.0,20,ağustos,428,8,-1,0,bilinmiyor,0
53,teknisyen,evli,lise,0,1357,1,0,1.0,20,ağustos,123,2,-1,0,bilinmiyor,0
34,teknisyen,evli,üniversite,0,2069,0,0,1.0,20,ağustos,328,2,-1,0,bilinmiyor,0
56,büro görevlisi,evli,lise,0,374,0,0,1.0,20,ağustos,193,4,-1,0,bilinmiyor,0
41,teknisyen,boşanmış/ dul,lise,0,75,0,0,1.0,20,ağustos,351,2,-1,0,bilinmiyor,0
38,yönetici,evli,lise,0,124,0,0,1.0,20,ağustos,202,2,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,47,0,0,1.0,20,ağustos,203,4,-1,0,bilinmiyor,0
44,serbest meslek,evli,üniversite,0,1196,0,0,1.0,20,ağustos,552,5,-1,0,bilinmiyor,1
51,işsiz,evli,lise,0,107,0,0,1.0,20,ağustos,79,4,-1,0,bilinmiyor,0
43,girişimci,evli,lise,0,469,0,1,1.0,20,ağustos,89,2,-1,0,bilinmiyor,0
32,hizmet sektörü,evli,lise,0,11,0,0,1.0,20,ağustos,322,2,-1,0,bilinmiyor,0
38,teknisyen,evli,lise,0,565,0,0,1.0,20,ağustos,93,2,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,ilkokul,0,2584,0,0,1.0,20,ağustos,387,7,-1,0,bilinmiyor,0
32,yönetici,evli,lise,0,0,0,0,1.0,20,ağustos,162,4,-1,0,bilinmiyor,0
30,yönetici,bekar,lise,0,46,0,0,1.0,20,ağustos,93,4,-1,0,bilinmiyor,0
42,teknisyen,boşanmış/ dul,lise,0,19,0,0,1.0,20,ağustos,875,4,-1,0,bilinmiyor,1
48,büro görevlisi,evli,lise,0,0,0,0,1.0,20,ağustos,108,4,-1,0,bilinmiyor,0
30,yönetici,evli,üniversite,0,1390,0,0,1.0,20,ağustos,552,4,-1,0,bilinmiyor,0
38,teknisyen,evli,lise,0,79,1,0,1.0,20,ağustos,209,2,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,0,0,0,1.0,20,ağustos,263,2,-1,0,bilinmiyor,0
30,hizmet sektörü,evli,lise,0,114,0,0,1.0,20,ağustos,185,4,-1,0,bilinmiyor,0
38,yönetici,bekar,üniversite,0,38,0,0,1.0,20,ağustos,105,2,-1,0,bilinmiyor,0
33,teknisyen,evli,üniversite,1,56,0,0,1.0,20,ağustos,75,2,-1,0,bilinmiyor,0
38,teknisyen,evli,üniversite,0,536,0,0,1.0,20,ağustos,360,4,-1,0,bilinmiyor,0
34,teknisyen,evli,lise,0,1194,0,1,1.0,20,ağustos,219,2,-1,0,bilinmiyor,0
39,yönetici,evli,üniversite,0,5060,1,0,1.0,20,ağustos,157,4,-1,0,bilinmiyor,0
33,teknisyen,evli,lise,0,0,0,0,1.0,20,ağustos,113,4,-1,0,bilinmiyor,0
34,teknisyen,evli,üniversite,0,100,0,0,1.0,20,ağustos,196,2,-1,0,bilinmiyor,0
40,yönetici,evli,lise,0,569,0,0,1.0,20,ağustos,129,2,-1,0,bilinmiyor,0
33,teknisyen,bekar,lise,0,541,0,1,1.0,20,ağustos,118,2,-1,0,bilinmiyor,0
42,girişimci,evli,ilkokul,0,149,0,0,1.0,20,ağustos,94,2,-1,0,bilinmiyor,0
47,hizmet sektörü,evli,ilkokul,0,0,1,1,1.0,20,ağustos,138,4,-1,0,bilinmiyor,0
56,emekli,evli,ilkokul,0,681,0,0,1.0,20,ağustos,204,4,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,881,0,0,1.0,20,ağustos,112,2,-1,0,bilinmiyor,0
55,vasıfsız işçi,evli,lise,0,1218,0,0,1.0,20,ağustos,107,2,-1,0,bilinmiyor,0
55,büro görevlisi,evli,lise,0,128,0,0,1.0,20,ağustos,359,2,-1,0,bilinmiyor,0
34,teknisyen,bekar,lise,0,112,0,0,1.0,20,ağustos,123,2,-1,0,bilinmiyor,0
50,teknisyen,evli,lise,0,-584,0,0,1.0,20,ağustos,75,2,-1,0,bilinmiyor,0
41,teknisyen,evli,lise,0,248,0,0,1.0,20,ağustos,156,2,-1,0,bilinmiyor,0
39,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,332,4,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,432,0,0,1.0,20,ağustos,588,6,-1,0,bilinmiyor,1
34,temizlikçi,evli,ilkokul,0,4,0,0,1.0,20,ağustos,55,4,-1,0,bilinmiyor,0
56,vasıfsız işçi,evli,lise,0,300,0,0,1.0,20,ağustos,184,3,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,68,0,1,1.0,20,ağustos,237,4,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,0,0,0,1.0,20,ağustos,122,2,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,-22,1,0,1.0,20,ağustos,215,2,-1,0,bilinmiyor,0
37,teknisyen,evli,lise,0,-318,0,0,1.0,20,ağustos,25,20,-1,0,bilinmiyor,0
39,hizmet sektörü,evli,üniversite,0,35,0,0,1.0,20,ağustos,211,3,-1,0,bilinmiyor,0
45,yönetici,evli,üniversite,0,0,0,0,1.0,20,ağustos,71,2,-1,0,bilinmiyor,0
46,teknisyen,evli,lise,0,78,0,0,1.0,20,ağustos,172,2,-1,0,bilinmiyor,0
36,teknisyen,evli,lise,0,3,0,0,1.0,20,ağustos,100,4,-1,0,bilinmiyor,0
32,yönetici,evli,üniversite,0,169,0,1,1.0,20,ağustos,119,2,-1,0,bilinmiyor,0
53,vasıfsız işçi,evli,ilkokul,0,-39,1,0,1.0,20,ağustos,87,2,-1,0,bilinmiyor,0
34,teknisyen,evli,lise,0,1553,0,0,1.0,20,ağustos,200,2,-1,0,bilinmiyor,0
51,vasıfsız işçi,evli,lise,0,51,0,1,1.0,20,ağustos,214,8,-1,0,bilinmiyor,0
31,yönetici,evli,üniversite,0,792,0,0,1.0,20,ağustos,763,14,-1,0,bilinmiyor,1
45,yönetici,boşanmış/ dul,üniversite,0,-96,0,1,1.0,20,ağustos,95,2,-1,0,bilinmiyor,0
31,yönetici,evli,üniversite,0,69,0,0,1.0,20,ağustos,195,2,-1,0,bilinmiyor,0
32,teknisyen,evli,lise,0,20,0,0,1.0,20,ağustos,210,2,-1,0,bilinmiyor,0
42,yönetici,evli,üniversite,0,251,0,0,1.0,20,ağustos,413,2,-1,0,bilinmiyor,0
47,temizlikçi,evli,lise,0,0,0,0,1.0,20,ağustos,97,3,-1,0,bilinmiyor,0
43,yönetici,evli,üniversite,0,2,0,1,1.0,20,ağustos,472,2,-1,0,bilinmiyor,0
37,yönetici,boşanmış/ dul,lise,0,414,0,0,1.0,20,ağustos,352,4,-1,0,bilinmiyor,0
41,teknisyen,evli,lise,0,-4,0,0,1.0,20,ağustos,171,6,-1,0,bilinmiyor,0
32,teknisyen,evli,üniversite,0,587,0,0,1.0,20,ağustos,212,4,-1,0,bilinmiyor,0
32,teknisyen,bekar,üniversite,0,0,0,0,1.0,20,ağustos,72,4,-1,0,bilinmiyor,0
35,teknisyen,evli,lise,0,1144,0,0,1.0,20,ağustos,197,13,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,lise,0,15,1,1,1.0,20,ağustos,76,3,-1,0,bilinmiyor,0
32,teknisyen,evli,lise,0,687,0,0,1.0,20,ağustos,161,4,-1,0,bilinmiyor,0
42,serbest meslek,evli,üniversite,0,83,1,0,1.0,20,ağustos,140,4,-1,0,bilinmiyor,0
46,hizmet sektörü,evli,lise,0,417,0,0,1.0,20,ağustos,81,2,-1,0,bilinmiyor,0
51,büro görevlisi,evli,ilkokul,0,173,0,0,1.0,20,ağustos,65,2,-1,0,bilinmiyor,0
51,teknisyen,evli,lise,0,337,1,0,1.0,20,ağustos,687,4,-1,0,bilinmiyor,0
56,hizmet sektörü,evli,lise,0,9,0,1,1.0,20,ağustos,285,2,-1,0,bilinmiyor,0
45,büro görevlisi,evli,lise,0,638,1,0,1.0,20,ağustos,75,9,-1,0,bilinmiyor,0
37,teknisyen,bekar,lise,0,228,1,0,1.0,20,ağustos,1740,2,-1,0,bilinmiyor,0
49,teknisyen,evli,lise,0,51,0,0,1.0,20,ağustos,513,4,-1,0,bilinmiyor,0
41,teknisyen,bekar,lise,0,143,0,0,1.0,20,ağustos,744,7,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,-219,0,1,1.0,20,ağustos,177,2,-1,0,bilinmiyor,0
36,yönetici,evli,üniversite,0,356,0,0,1.0,20,ağustos,184,6,-1,0,bilinmiyor,0
51,teknisyen,evli,lise,0,-153,0,0,1.0,20,ağustos,62,4,-1,0,bilinmiyor,0
33,büro görevlisi,bekar,lise,0,344,1,0,1.0,20,ağustos,103,4,-1,0,bilinmiyor,0
32,yönetici,evli,üniversite,0,1014,0,0,1.0,20,ağustos,194,6,-1,0,bilinmiyor,0
32,yönetici,evli,üniversite,0,138,0,0,1.0,20,ağustos,94,4,-1,0,bilinmiyor,0
31,yönetici,evli,üniversite,0,22546,1,0,1.0,20,ağustos,88,4,-1,0,bilinmiyor,0
31,yönetici,evli,üniversite,0,156,0,0,1.0,20,ağustos,77,2,-1,0,bilinmiyor,0
39,temizlikçi,evli,lise,0,-146,1,1,1.0,20,ağustos,239,2,-1,0,bilinmiyor,0
39,yönetici,evli,üniversite,0,224,0,0,1.0,20,ağustos,414,2,-1,0,bilinmiyor,0
42,temizlikçi,evli,ilkokul,0,145,0,0,1.0,20,ağustos,252,2,-1,0,bilinmiyor,0
48,hizmet sektörü,evli,lise,0,109,0,1,1.0,20,ağustos,113,4,-1,0,bilinmiyor,0
43,yönetici,evli,üniversite,0,715,0,0,1.0,20,ağustos,88,4,-1,0,bilinmiyor,0
47,teknisyen,evli,lise,0,275,0,0,1.0,20,ağustos,447,4,-1,0,bilinmiyor,0
39,teknisyen,evli,lise,0,49,1,0,1.0,20,ağustos,379,4,-1,0,bilinmiyor,0
36,teknisyen,bekar,lise,0,1044,1,0,1.0,20,ağustos,15,19,-1,0,bilinmiyor,0
50,yönetici,evli,lise,0,2130,0,0,1.0,20,ağustos,203,4,-1,0,bilinmiyor,0
38,yönetici,evli,üniversite,0,3440,0,0,1.0,20,ağustos,471,10,-1,0,bilinmiyor,0
39,teknisyen,boşanmış/ dul,lise,0,507,0,0,1.0,20,ağustos,173,4,-1,0,bilinmiyor,0
35,teknisyen,evli,lise,0,179,0,1,1.0,20,ağustos,82,2,-1,0,bilinmiyor,0
39,teknisyen,evli,üniversite,0,93,0,0,1.0,20,ağustos,162,2,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,ilkokul,0,620,1,0,1.0,20,ağustos,174,2,-1,0,bilinmiyor,0
44,teknisyen,evli,lise,0,7649,0,0,1.0,20,ağustos,188,6,-1,0,bilinmiyor,0
53,teknisyen,evli,üniversite,0,988,0,0,1.0,20,ağustos,1408,5,-1,0,bilinmiyor,1
50,girişimci,boşanmış/ dul,üniversite,0,101,0,0,1.0,20,ağustos,132,2,-1,0,bilinmiyor,0
60,emekli,evli,lise,0,208,0,0,1.0,20,ağustos,70,4,-1,0,bilinmiyor,0
51,vasıfsız işçi,evli,lise,0,397,1,0,1.0,20,ağustos,293,2,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,0,0,0,1.0,20,ağustos,102,2,-1,0,bilinmiyor,0
49,temizlikçi,evli,lise,0,3,0,0,1.0,20,ağustos,118,2,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,238,0,0,1.0,20,ağustos,584,2,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,116,1,0,1.0,20,ağustos,718,2,-1,0,bilinmiyor,1
37,yönetici,bekar,üniversite,0,361,0,0,1.0,20,ağustos,174,2,-1,0,bilinmiyor,0
40,teknisyen,bekar,lise,0,2244,0,1,1.0,20,ağustos,58,2,-1,0,bilinmiyor,0
50,büro görevlisi,evli,lise,0,242,1,0,1.0,20,ağustos,69,4,-1,0,bilinmiyor,0
46,hizmet sektörü,evli,lise,1,130,0,0,1.0,20,ağustos,95,2,-1,0,bilinmiyor,0
55,büro görevlisi,evli,lise,0,51,0,0,1.0,20,ağustos,94,2,-1,0,bilinmiyor,0
60,büro görevlisi,evli,üniversite,0,1614,0,0,1.0,20,ağustos,921,6,-1,0,bilinmiyor,1
30,yönetici,evli,üniversite,0,294,0,0,1.0,20,ağustos,605,4,-1,0,bilinmiyor,0
35,yönetici,evli,üniversite,0,24,1,0,1.0,20,ağustos,174,2,-1,0,bilinmiyor,0
35,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,111,2,-1,0,bilinmiyor,0
36,teknisyen,evli,üniversite,0,0,0,0,1.0,20,ağustos,245,1,-1,0,bilinmiyor,0
47,hizmet sektörü,evli,lise,0,439,1,0,1.0,20,ağustos,156,12,-1,0,bilinmiyor,0
37,yönetici,evli,üniversite,0,16,0,0,1.0,20,ağustos,280,1,-1,0,bilinmiyor,0
46,yönetici,evli,üniversite,0,110,1,1,1.0,20,ağustos,243,5,-1,0,bilinmiyor,0
32,yönetici,evli,üniversite,0,7743,0,0,1.0,20,ağustos,358,3,-1,0,bilinmiyor,0
48,yönetici,bekar,lise,0,-18,1,0,1.0,20,ağustos,430,4,-1,0,bilinmiyor,0
30,teknisyen,boşanmış/ dul,lise,0,2403,0,0,1.0,20,ağustos,132,2,-1,0,bilinmiyor,0
49,yönetici,evli,üniversite,0,1912,1,0,1.0,20,ağustos,380,4,-1,0,bilinmiyor,0
39,teknisyen,evli,lise,0,0,0,0,1.0,20,ağustos,327,3,-1,0,bilinmiyor,0
33,teknisyen,bekar,lise,0,163,1,0,1.0,20,ağustos,627,2,-1,0,bilinmiyor,1
47,hizmet sektörü,evli,lise,0,665,1,0,1.0,20,ağustos,251,3,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,5004,0,0,1.0,20,ağustos,175,2,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,lise,0,3547,0,0,1.0,20,ağustos,395,6,-1,0,bilinmiyor,0
36,teknisyen,evli,lise,0,196,1,0,1.0,20,ağustos,687,2,-1,0,bilinmiyor,0
43,teknisyen,evli,lise,0,481,0,0,1.0,20,ağustos,196,2,-1,0,bilinmiyor,0
30,teknisyen,bekar,lise,0,790,0,0,1.0,20,ağustos,696,3,-1,0,bilinmiyor,0
37,yönetici,bekar,üniversite,0,198,0,0,1.0,20,ağustos,304,5,-1,0,bilinmiyor,0
33,yönetici,boşanmış/ dul,lise,0,106,0,0,1.0,20,ağustos,175,3,-1,0,bilinmiyor,0
31,teknisyen,bekar,lise,0,159,0,0,1.0,20,ağustos,129,1,-1,0,bilinmiyor,0
41,temizlikçi,evli,lise,0,304,0,0,1.0,20,ağustos,132,1,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,0,0,0,1.0,20,ağustos,291,1,-1,0,bilinmiyor,0
47,hizmet sektörü,evli,lise,0,1717,0,0,1.0,20,ağustos,216,9,-1,0,bilinmiyor,0
47,teknisyen,evli,lise,0,52,0,0,1.0,20,ağustos,881,4,-1,0,bilinmiyor,0
49,büro görevlisi,evli,lise,0,2465,0,0,1.0,20,ağustos,157,3,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,0,0,0,1.0,20,ağustos,92,4,-1,0,bilinmiyor,0
32,yönetici,evli,lise,0,375,0,0,1.0,20,ağustos,135,3,-1,0,bilinmiyor,0
57,temizlikçi,evli,ilkokul,0,0,0,0,1.0,20,ağustos,252,3,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,lise,0,1143,1,0,1.0,20,ağustos,93,3,-1,0,bilinmiyor,0
54,bilinmiyor,evli,bilinmiyor,0,390,0,0,1.0,20,ağustos,68,5,-1,0,bilinmiyor,0
44,temizlikçi,evli,ilkokul,0,0,0,0,1.0,20,ağustos,174,5,-1,0,bilinmiyor,0
39,yönetici,evli,üniversite,0,208,0,0,1.0,20,ağustos,170,4,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,70,0,0,1.0,20,ağustos,165,3,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,0,1,0,1.0,20,ağustos,141,3,-1,0,bilinmiyor,0
35,girişimci,boşanmış/ dul,lise,0,80,0,0,1.0,20,ağustos,67,5,-1,0,bilinmiyor,0
51,yönetici,evli,üniversite,0,7631,0,0,1.0,20,ağustos,896,8,-1,0,bilinmiyor,0
37,teknisyen,evli,üniversite,0,247,0,0,1.0,20,ağustos,625,6,-1,0,bilinmiyor,1
31,yönetici,bekar,üniversite,0,2085,1,0,1.0,20,ağustos,147,4,-1,0,bilinmiyor,0
59,emekli,evli,ilkokul,0,2568,0,0,1.0,20,ağustos,63,5,-1,0,bilinmiyor,0
52,vasıfsız işçi,evli,ilkokul,0,584,1,0,1.0,20,ağustos,76,18,-1,0,bilinmiyor,0
38,teknisyen,bekar,üniversite,0,221,0,0,1.0,20,ağustos,79,3,-1,0,bilinmiyor,0
40,yönetici,evli,üniversite,0,526,1,0,1.0,20,ağustos,113,4,-1,0,bilinmiyor,0
42,temizlikçi,evli,ilkokul,0,2328,0,0,1.0,20,ağustos,133,2,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,432,0,0,1.0,20,ağustos,559,3,-1,0,bilinmiyor,0
54,serbest meslek,evli,üniversite,0,0,1,0,1.0,20,ağustos,83,5,-1,0,bilinmiyor,0
32,yönetici,evli,üniversite,0,396,1,0,1.0,20,ağustos,319,3,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,12,0,0,1.0,20,ağustos,471,5,-1,0,bilinmiyor,0
41,teknisyen,evli,lise,0,0,0,0,1.0,20,ağustos,113,3,-1,0,bilinmiyor,0
38,yönetici,evli,üniversite,0,1555,0,0,1.0,20,ağustos,66,5,-1,0,bilinmiyor,0
40,yönetici,evli,üniversite,0,2014,0,0,1.0,20,ağustos,209,5,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,23,0,0,1.0,20,ağustos,216,3,-1,0,bilinmiyor,0
45,büro görevlisi,evli,lise,0,236,0,0,1.0,20,ağustos,703,2,-1,0,bilinmiyor,1
34,teknisyen,bekar,üniversite,0,19,0,0,1.0,20,ağustos,345,3,-1,0,bilinmiyor,0
43,teknisyen,boşanmış/ dul,üniversite,0,1088,0,0,1.0,20,ağustos,341,3,-1,0,bilinmiyor,0
31,teknisyen,evli,üniversite,0,79,1,0,1.0,20,ağustos,78,12,-1,0,bilinmiyor,0
56,vasıfsız işçi,evli,lise,0,385,0,0,1.0,20,ağustos,210,3,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,215,0,0,1.0,20,ağustos,41,9,-1,0,bilinmiyor,0
40,yönetici,evli,üniversite,0,324,0,0,1.0,20,ağustos,208,2,-1,0,bilinmiyor,0
33,teknisyen,boşanmış/ dul,lise,0,558,1,0,1.0,20,ağustos,109,3,-1,0,bilinmiyor,0
40,teknisyen,bekar,lise,0,34,0,0,1.0,20,ağustos,66,3,-1,0,bilinmiyor,0
53,yönetici,boşanmış/ dul,üniversite,0,913,0,0,1.0,20,ağustos,173,3,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,651,0,0,1.0,20,ağustos,160,4,-1,0,bilinmiyor,0
31,öğrenci,bekar,üniversite,0,744,0,0,1.0,20,ağustos,124,3,-1,0,bilinmiyor,0
31,teknisyen,bekar,lise,0,36,0,0,1.0,20,ağustos,99,3,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,lise,0,123,0,0,1.0,20,ağustos,381,3,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,-305,0,1,1.0,20,ağustos,83,3,-1,0,bilinmiyor,0
